seed,step,dataset,muh_fun,method,coverage,width,muh_test,y_test
14,3,Florescent,ridge,full_ex,1.0,0.5,0.03849595522481529,0.06893149215346336
14,3,Florescent,ridge,full_1fcs,1.0,0.98,0.03849595522481529,0.06893149215346336
14,3,Florescent,ridge,full_mfcs,1.0,1.42,0.03849595522481529,0.06893149215346336
14,4,Florescent,ridge,full_ex,1.0,0.8,0.36185896531817496,0.07243201397910308
14,4,Florescent,ridge,full_1fcs,1.0,0.88,0.36185896531817496,0.07243201397910308
14,4,Florescent,ridge,full_mfcs,1.0,1.12,0.36185896531817496,0.07243201397910308
14,5,Florescent,ridge,full_ex,1.0,0.62,-0.00420845393038935,0.10961082562617963
14,5,Florescent,ridge,full_1fcs,1.0,0.76,-0.00420845393038935,0.10961082562617963
14,5,Florescent,ridge,full_mfcs,1.0,1.2,-0.00420845393038935,0.10961082562617963
15,1,Florescent,ridge,full_ex,1.0,0.34,0.09149567003294831,0.20508130446484335
15,1,Florescent,ridge,full_1fcs,1.0,0.34,0.09149567003294831,0.20508130446484335
15,1,Florescent,ridge,full_mfcs,1.0,0.34,0.09149567003294831,0.20508130446484335
15,2,Florescent,ridge,full_ex,0.0,0.42,0.23495149148962843,1.536047382028923
15,2,Florescent,ridge,full_1fcs,0.0,0.58,0.23495149148962843,1.536047382028923
15,2,Florescent,ridge,full_mfcs,1.0,1.24,0.23495149148962843,1.536047382028923
15,3,Florescent,ridge,full_ex,1.0,1.04,0.2376253346739079,0.1768690821188843
15,3,Florescent,ridge,full_1fcs,1.0,1.04,0.2376253346739079,0.1768690821188843
15,3,Florescent,ridge,full_mfcs,1.0,1.22,0.2376253346739079,0.1768690821188843
15,4,Florescent,ridge,full_ex,1.0,1.12,0.44526808826200687,0.10217186623290903
15,4,Florescent,ridge,full_1fcs,1.0,1.22,0.44526808826200687,0.10217186623290903
15,4,Florescent,ridge,full_mfcs,1.0,1.22,0.44526808826200687,0.10217186623290903
15,5,Florescent,ridge,full_ex,0.0,1.12,0.5059718059875098,1.1382115152945202
15,5,Florescent,ridge,full_1fcs,1.0,2.06,0.5059718059875098,1.1382115152945202
15,5,Florescent,ridge,full_mfcs,1.0,2.22,0.5059718059875098,1.1382115152945202
16,1,Florescent,ridge,full_ex,1.0,0.6,0.17119280435907955,0.05524103271296458
16,1,Florescent,ridge,full_1fcs,1.0,0.96,0.17119280435907955,0.05524103271296458
16,1,Florescent,ridge,full_mfcs,1.0,0.96,0.17119280435907955,0.05524103271296458
16,2,Florescent,ridge,full_ex,1.0,0.64,0.22938100300192366,0.09991573320899852
16,2,Florescent,ridge,full_1fcs,1.0,1.24,0.22938100300192366,0.09991573320899852
16,2,Florescent,ridge,full_mfcs,1.0,1.48,0.22938100300192366,0.09991573320899852
16,3,Florescent,ridge,full_ex,1.0,0.64,0.2873279469843572,0.11805527946382349
16,3,Florescent,ridge,full_1fcs,1.0,0.92,0.2873279469843572,0.11805527946382349
16,3,Florescent,ridge,full_mfcs,1.0,0.92,0.2873279469843572,0.11805527946382349
16,4,Florescent,ridge,full_ex,1.0,0.52,0.10571995632703016,0.11463767082993212
16,4,Florescent,ridge,full_1fcs,1.0,0.62,0.10571995632703016,0.11463767082993212
16,4,Florescent,ridge,full_mfcs,1.0,0.62,0.10571995632703016,0.11463767082993212
16,5,Florescent,ridge,full_ex,1.0,0.46,0.12966242302258868,0.1323689103350554
16,5,Florescent,ridge,full_1fcs,1.0,0.74,0.12966242302258868,0.1323689103350554
16,5,Florescent,ridge,full_mfcs,1.0,0.98,0.12966242302258868,0.1323689103350554
17,1,Florescent,ridge,full_ex,1.0,0.62,0.1866425170579303,0.1839232529997646
17,1,Florescent,ridge,full_1fcs,1.0,1.06,0.1866425170579303,0.1839232529997646
17,1,Florescent,ridge,full_mfcs,1.0,1.06,0.1866425170579303,0.1839232529997646
17,2,Florescent,ridge,full_ex,1.0,0.56,0.12484205097139549,0.07026487769270613
17,2,Florescent,ridge,full_1fcs,1.0,0.9,0.12484205097139549,0.07026487769270613
17,2,Florescent,ridge,full_mfcs,1.0,1.22,0.12484205097139549,0.07026487769270613
17,3,Florescent,ridge,full_ex,1.0,0.58,0.18715116448127184,0.08675443787857072
17,3,Florescent,ridge,full_1fcs,1.0,1.5,0.18715116448127184,0.08675443787857072
