seed,step,dataset,muh_fun,method,coverage,width,muh_test,y_test
7,4,Fluorescent,ridge,full_ex,1.0,1.16,0.3441622072947668,0.27414595831160093
7,4,Fluorescent,ridge,full_1fcs,1.0,1.12,0.3441622072947668,0.27414595831160093
7,4,Fluorescent,ridge,full_mfcs,1.0,1.16,0.3441622072947668,0.27414595831160093
7,5,Fluorescent,ridge,full_ex,1.0,0.92,0.26563959518962055,0.26046019182184954
7,5,Fluorescent,ridge,full_1fcs,1.0,0.92,0.26563959518962055,0.26046019182184954
7,5,Fluorescent,ridge,full_mfcs,1.0,0.92,0.26563959518962055,0.26046019182184954
8,1,Fluorescent,ridge,full_ex,1.0,0.54,0.157163811046859,0.3060609617912179
8,1,Fluorescent,ridge,full_1fcs,1.0,0.62,0.157163811046859,0.3060609617912179
8,1,Fluorescent,ridge,full_mfcs,1.0,0.62,0.157163811046859,0.3060609617912179
8,2,Fluorescent,ridge,full_ex,1.0,0.78,0.485438762936589,0.270636551578414
8,2,Fluorescent,ridge,full_1fcs,1.0,0.8200000000000001,0.485438762936589,0.270636551578414
8,2,Fluorescent,ridge,full_mfcs,1.0,0.84,0.485438762936589,0.270636551578414
8,3,Fluorescent,ridge,full_ex,1.0,0.72,0.41784318926344083,0.2527907243005208
8,3,Fluorescent,ridge,full_1fcs,1.0,1.36,0.41784318926344083,0.2527907243005208
8,3,Fluorescent,ridge,full_mfcs,1.0,1.6600000000000001,0.41784318926344083,0.2527907243005208
8,4,Fluorescent,ridge,full_ex,1.0,0.58,0.16234276528313843,0.22413976321699505
8,4,Fluorescent,ridge,full_1fcs,1.0,0.7000000000000001,0.16234276528313843,0.22413976321699505
8,4,Fluorescent,ridge,full_mfcs,1.0,1.12,0.16234276528313843,0.22413976321699505
8,5,Fluorescent,ridge,full_ex,1.0,0.62,0.22413113504458332,0.22718649126830479
8,5,Fluorescent,ridge,full_1fcs,1.0,0.66,0.22413113504458332,0.22718649126830479
8,5,Fluorescent,ridge,full_mfcs,1.0,0.66,0.22413113504458332,0.22718649126830479
9,1,Fluorescent,ridge,full_ex,1.0,0.98,0.30823004577253765,0.27765706522220407
9,1,Fluorescent,ridge,full_1fcs,1.0,1.18,0.30823004577253765,0.27765706522220407
9,1,Fluorescent,ridge,full_mfcs,1.0,1.18,0.30823004577253765,0.27765706522220407
9,2,Fluorescent,ridge,full_ex,1.0,1.02,0.2952435728685761,0.2289920458660038
9,2,Fluorescent,ridge,full_1fcs,1.0,1.04,0.2952435728685761,0.2289920458660038
9,2,Fluorescent,ridge,full_mfcs,1.0,1.1400000000000001,0.2952435728685761,0.2289920458660038
9,3,Fluorescent,ridge,full_ex,1.0,0.96,0.21433468424176363,0.27476094346278634
9,3,Fluorescent,ridge,full_1fcs,1.0,0.9400000000000001,0.21433468424176363,0.27476094346278634
9,3,Fluorescent,ridge,full_mfcs,1.0,0.96,0.21433468424176363,0.27476094346278634
9,4,Fluorescent,ridge,full_ex,1.0,1.04,0.5600853660646147,0.26455185549899235
9,4,Fluorescent,ridge,full_1fcs,1.0,1.04,0.5600853660646147,0.26455185549899235
9,4,Fluorescent,ridge,full_mfcs,1.0,1.04,0.5600853660646147,0.26455185549899235
9,5,Fluorescent,ridge,full_ex,1.0,1.08,0.42933461259206646,0.26175881789496375
9,5,Fluorescent,ridge,full_1fcs,1.0,1.58,0.42933461259206646,0.26175881789496375
9,5,Fluorescent,ridge,full_mfcs,1.0,1.76,0.42933461259206646,0.26175881789496375
10,1,Fluorescent,ridge,full_ex,1.0,0.88,0.19486299636627374,0.3344718954091042
10,1,Fluorescent,ridge,full_1fcs,1.0,0.86,0.19486299636627374,0.3344718954091042
10,1,Fluorescent,ridge,full_mfcs,1.0,0.86,0.19486299636627374,0.3344718954091042
10,2,Fluorescent,ridge,full_ex,1.0,1.1,0.43439401011964013,0.4487073659135745
10,2,Fluorescent,ridge,full_1fcs,1.0,1.08,0.43439401011964013,0.4487073659135745
10,2,Fluorescent,ridge,full_mfcs,1.0,1.16,0.43439401011964013,0.4487073659135745
10,3,Fluorescent,ridge,full_ex,1.0,1.12,0.44870262964808494,0.4507685463999796
10,3,Fluorescent,ridge,full_1fcs,1.0,1.08,0.44870262964808494,0.4507685463999796
10,3,Fluorescent,ridge,full_mfcs,1.0,1.08,0.44870262964808494,0.4507685463999796
10,4,Fluorescent,ridge,full_ex,1.0,1.12,0.44973541709255666,0.43868494390611656
10,4,Fluorescent,ridge,full_1fcs,1.0,1.06,0.44973541709255666,0.43868494390611656
10,4,Fluorescent,ridge,full_mfcs,1.0,1.06,0.44973541709255666,0.43868494390611656
10,5,Fluorescent,ridge,full_ex,1.0,1.1,0.4460523324079233,0.438335631806334
10,5,Fluorescent,ridge,full_1fcs,1.0,1.06,0.4460523324079233,0.438335631806334
10,5,Fluorescent,ridge,full_mfcs,1.0,1.06,0.4460523324079233,0.438335631806334
11,1,Fluorescent,ridge,full_ex,1.0,1.16,0.2926351235570491,0.24177821176571185
11,1,Fluorescent,ridge,full_1fcs,1.0,1.16,0.2926351235570491,0.24177821176571185
11,1,Fluorescent,ridge,full_mfcs,1.0,1.16,0.2926351235570491,0.24177821176571185
11,2,Fluorescent,ridge,full_ex,1.0,1.24,0.4244376034752587,0.2389658176792189
11,2,Fluorescent,ridge,full_1fcs,1.0,1.34,0.4244376034752587,0.2389658176792189
11,2,Fluorescent,ridge,full_mfcs,1.0,1.34,0.4244376034752587,0.2389658176792189
11,3,Fluorescent,ridge,full_ex,1.0,1.04,0.38784868181449594,0.31481640509795
11,3,Fluorescent,ridge,full_1fcs,1.0,1.04,0.38784868181449594,0.31481640509795
11,3,Fluorescent,ridge,full_mfcs,1.0,1.04,0.38784868181449594,0.31481640509795
11,4,Fluorescent,ridge,full_ex,1.0,1.24,0.4084205164658097,0.7071877162016996
11,4,Fluorescent,ridge,full_1fcs,1.0,1.24,0.4084205164658097,0.7071877162016996
11,4,Fluorescent,ridge,full_mfcs,1.0,1.24,0.4084205164658097,0.7071877162016996
11,5,Fluorescent,ridge,full_ex,1.0,1.1,0.3099003371792888,0.34993262688096344
11,5,Fluorescent,ridge,full_1fcs,1.0,1.1,0.3099003371792888,0.34993262688096344
11,5,Fluorescent,ridge,full_mfcs,1.0,1.32,0.3099003371792888,0.34993262688096344
12,1,Fluorescent,ridge,full_ex,1.0,0.62,0.22612176317904642,0.29723906222315716
12,1,Fluorescent,ridge,full_1fcs,1.0,0.62,0.22612176317904642,0.29723906222315716
12,1,Fluorescent,ridge,full_mfcs,1.0,0.62,0.22612176317904642,0.29723906222315716
12,2,Fluorescent,ridge,full_ex,0.0,0.64,0.4612066932171297,1.2949171577049714
12,2,Fluorescent,ridge,full_1fcs,0.0,0.76,0.4612066932171297,1.2949171577049714
12,2,Fluorescent,ridge,full_mfcs,0.0,1.02,0.4612066932171297,1.2949171577049714
12,3,Fluorescent,ridge,full_ex,0.0,0.78,0.9353213664053539,1.4886804705580539
