seed,step,dataset,muh_fun,method,coverage,width,muh_test,y_test
246,3,Florescent,ridge,full_mfcs,1.0,0.56,0.1291776183284227,0.18022029748264398
246,4,Florescent,ridge,full_ex,1.0,0.64,0.15469719765832343,0.18503772059877055
246,4,Florescent,ridge,full_1fcs,1.0,0.48,0.15469719765832343,0.18503772059877055
246,4,Florescent,ridge,full_mfcs,1.0,0.52,0.15469719765832343,0.18503772059877055
246,5,Florescent,ridge,full_ex,1.0,0.64,0.1648102402645454,0.15954389593649387
246,5,Florescent,ridge,full_1fcs,1.0,0.48,0.1648102402645454,0.15954389593649387
246,5,Florescent,ridge,full_mfcs,1.0,0.52,0.1648102402645454,0.15954389593649387
247,1,Florescent,ridge,full_ex,1.0,0.68,0.1847089124835432,0.11985543245116483
247,1,Florescent,ridge,full_1fcs,1.0,0.42,0.1847089124835432,0.11985543245116483
247,1,Florescent,ridge,full_mfcs,1.0,0.42,0.1847089124835432,0.11985543245116483
247,2,Florescent,ridge,full_ex,1.0,0.52,-0.054705358565074816,0.07759904487128667
247,2,Florescent,ridge,full_1fcs,1.0,0.18,-0.054705358565074816,0.07759904487128667
247,2,Florescent,ridge,full_mfcs,1.0,0.32,-0.054705358565074816,0.07759904487128667
247,3,Florescent,ridge,full_ex,1.0,0.6,0.07755993155519711,0.033779450115590616
247,3,Florescent,ridge,full_1fcs,1.0,0.32,0.07755993155519711,0.033779450115590616
247,3,Florescent,ridge,full_mfcs,1.0,0.42,0.07755993155519711,0.033779450115590616
247,4,Florescent,ridge,full_ex,1.0,0.56,0.055672927031848674,0.07316877069693446
247,4,Florescent,ridge,full_1fcs,1.0,0.3,0.055672927031848674,0.07316877069693446
247,4,Florescent,ridge,full_mfcs,1.0,0.46,0.055672927031848674,0.07316877069693446
247,5,Florescent,ridge,full_ex,1.0,0.54,0.061504300105967524,0.03957524196073311
247,5,Florescent,ridge,full_1fcs,1.0,0.3,0.061504300105967524,0.03957524196073311
247,5,Florescent,ridge,full_mfcs,1.0,0.46,0.061504300105967524,0.03957524196073311
248,1,Florescent,ridge,full_ex,1.0,0.52,0.06037098877126062,0.1821863288968922
248,1,Florescent,ridge,full_1fcs,1.0,0.9,0.06037098877126062,0.1821863288968922
248,1,Florescent,ridge,full_mfcs,1.0,0.9,0.06037098877126062,0.1821863288968922
248,2,Florescent,ridge,full_ex,1.0,0.68,0.11440955069711987,0.12625174973137848
248,2,Florescent,ridge,full_1fcs,1.0,0.8200000000000001,0.11440955069711987,0.12625174973137848
248,2,Florescent,ridge,full_mfcs,1.0,0.98,0.11440955069711987,0.12625174973137848
248,3,Florescent,ridge,full_ex,1.0,0.64,0.12624841275614118,0.07656179029343439
248,3,Florescent,ridge,full_1fcs,1.0,0.8200000000000001,0.12624841275614118,0.07656179029343439
248,3,Florescent,ridge,full_mfcs,1.0,0.98,0.12624841275614118,0.07656179029343439
248,4,Florescent,ridge,full_ex,1.0,0.58,0.10140860227595244,0.0778274696568849
248,4,Florescent,ridge,full_1fcs,1.0,0.9400000000000001,0.10140860227595244,0.0778274696568849
248,4,Florescent,ridge,full_mfcs,1.0,0.9400000000000001,0.10140860227595244,0.0778274696568849
248,5,Florescent,ridge,full_ex,1.0,0.56,0.09354896319161547,0.09864189540422315
248,5,Florescent,ridge,full_1fcs,1.0,0.92,0.09354896319161547,0.09864189540422315
248,5,Florescent,ridge,full_mfcs,1.0,0.92,0.09354896319161547,0.09864189540422315
249,1,Florescent,ridge,full_ex,1.0,0.8200000000000001,0.27797578191163824,0.24145200851313192
249,1,Florescent,ridge,full_1fcs,1.0,1.42,0.27797578191163824,0.24145200851313192
249,1,Florescent,ridge,full_mfcs,1.0,1.42,0.27797578191163824,0.24145200851313192
249,2,Florescent,ridge,full_ex,1.0,0.78,0.1475219392780864,0.0
249,2,Florescent,ridge,full_1fcs,1.0,1.08,0.1475219392780864,0.0
249,2,Florescent,ridge,full_mfcs,1.0,1.08,0.1475219392780864,0.0
249,3,Florescent,ridge,full_ex,1.0,0.6,2.681438048565568e-05,0.04430277023421858
249,3,Florescent,ridge,full_1fcs,1.0,1.04,2.681438048565568e-05,0.04430277023421858
249,3,Florescent,ridge,full_mfcs,1.0,1.04,2.681438048565568e-05,0.04430277023421858
249,4,Florescent,ridge,full_ex,1.0,0.62,0.02216278016545626,0.07516922880821125
249,4,Florescent,ridge,full_1fcs,1.0,1.08,0.02216278016545626,0.07516922880821125
249,4,Florescent,ridge,full_mfcs,1.0,1.08,0.02216278016545626,0.07516922880821125
249,5,Florescent,ridge,full_ex,1.0,0.64,0.03983052572386504,0.12006509734437923
249,5,Florescent,ridge,full_1fcs,1.0,1.1,0.03983052572386504,0.12006509734437923
249,5,Florescent,ridge,full_mfcs,1.0,1.1,0.03983052572386504,0.12006509734437923
250,1,Florescent,ridge,full_ex,1.0,0.46,0.24971831086266214,0.11710742986302032
250,1,Florescent,ridge,full_1fcs,1.0,1.0,0.24971831086266214,0.11710742986302032
250,1,Florescent,ridge,full_mfcs,1.0,1.0,0.24971831086266214,0.11710742986302032
250,2,Florescent,ridge,full_ex,1.0,0.28,0.0390968543561165,0.1057808813923129
250,2,Florescent,ridge,full_1fcs,1.0,0.98,0.0390968543561165,0.1057808813923129
250,2,Florescent,ridge,full_mfcs,1.0,1.28,0.0390968543561165,0.1057808813923129
250,3,Florescent,ridge,full_ex,1.0,0.34,0.10577005223560379,0.13314887196637581
250,3,Florescent,ridge,full_1fcs,1.0,0.42,0.10577005223560379,0.13314887196637581
250,3,Florescent,ridge,full_mfcs,1.0,0.52,0.10577005223560379,0.13314887196637581
250,4,Florescent,ridge,full_ex,1.0,0.36,0.11945835046449654,0.15114216931901148
250,4,Florescent,ridge,full_1fcs,1.0,0.54,0.11945835046449654,0.15114216931901148
250,4,Florescent,ridge,full_mfcs,1.0,0.54,0.11945835046449654,0.15114216931901148
250,5,Florescent,ridge,full_ex,1.0,0.36,0.13001905165504501,0.10173799663982254
250,5,Florescent,ridge,full_1fcs,1.0,0.54,0.13001905165504501,0.10173799663982254
250,5,Florescent,ridge,full_mfcs,1.0,0.54,0.13001905165504501,0.10173799663982254
251,1,Florescent,ridge,full_ex,1.0,0.58,0.20742776060544535,0.19155621596980432
251,1,Florescent,ridge,full_1fcs,1.0,0.88,0.20742776060544535,0.19155621596980432
251,1,Florescent,ridge,full_mfcs,1.0,0.88,0.20742776060544535,0.19155621596980432
251,2,Florescent,ridge,full_ex,1.0,0.54,0.11193580423238446,0.15460899480454535
251,2,Florescent,ridge,full_1fcs,1.0,0.7000000000000001,0.11193580423238446,0.15460899480454535
251,2,Florescent,ridge,full_mfcs,1.0,1.04,0.11193580423238446,0.15460899480454535
251,3,Florescent,ridge,full_ex,1.0,0.58,0.15459867598960475,0.1436774425174679
251,3,Florescent,ridge,full_1fcs,1.0,0.74,0.15459867598960475,0.1436774425174679
251,3,Florescent,ridge,full_mfcs,1.0,1.12,0.15459867598960475,0.1436774425174679
251,4,Florescent,ridge,full_ex,1.0,0.56,0.14913871955027194,0.1914665631339501
251,4,Florescent,ridge,full_1fcs,1.0,0.74,0.14913871955027194,0.1914665631339501
251,4,Florescent,ridge,full_mfcs,1.0,1.12,0.14913871955027194,0.1914665631339501
251,5,Florescent,ridge,full_ex,1.0,0.58,0.1632468633050274,0.15344332414467055
251,5,Florescent,ridge,full_1fcs,1.0,0.76,0.1632468633050274,0.15344332414467055
251,5,Florescent,ridge,full_mfcs,1.0,1.12,0.1632468633050274,0.15344332414467055
252,1,Florescent,ridge,full_ex,1.0,0.9,0.28742599313130984,0.05213438506107107
252,1,Florescent,ridge,full_1fcs,1.0,1.36,0.28742599313130984,0.05213438506107107
252,1,Florescent,ridge,full_mfcs,1.0,1.36,0.28742599313130984,0.05213438506107107
252,2,Florescent,ridge,full_ex,1.0,0.88,0.2011626996570381,0.008752988429871923
252,2,Florescent,ridge,full_1fcs,1.0,0.88,0.2011626996570381,0.008752988429871923
252,2,Florescent,ridge,full_mfcs,1.0,1.18,0.2011626996570381,0.008752988429871923
252,3,Florescent,ridge,full_ex,1.0,0.7000000000000001,0.008787271440365025,0.0339884482357373
252,3,Florescent,ridge,full_1fcs,1.0,0.74,0.008787271440365025,0.0339884482357373
252,3,Florescent,ridge,full_mfcs,1.0,1.12,0.008787271440365025,0.0339884482357373
252,4,Florescent,ridge,full_ex,1.0,0.72,0.021386737170615663,0.038369621577323494
252,4,Florescent,ridge,full_1fcs,1.0,1.0,0.021386737170615663,0.038369621577323494
252,4,Florescent,ridge,full_mfcs,1.0,1.06,0.021386737170615663,0.038369621577323494
252,5,Florescent,ridge,full_ex,1.0,0.74,0.027047362381101867,0.07257577603798793
252,5,Florescent,ridge,full_1fcs,1.0,1.0,0.027047362381101867,0.07257577603798793
252,5,Florescent,ridge,full_mfcs,1.0,1.28,0.027047362381101867,0.07257577603798793
253,1,Florescent,ridge,full_ex,1.0,0.74,0.22261263869824832,0.24611164335798102
253,1,Florescent,ridge,full_1fcs,1.0,1.12,0.22261263869824832,0.24611164335798102
253,1,Florescent,ridge,full_mfcs,1.0,1.12,0.22261263869824832,0.24611164335798102
253,2,Florescent,ridge,full_ex,1.0,0.84,0.3488800461965183,0.08601552670605225
253,2,Florescent,ridge,full_1fcs,1.0,0.84,0.3488800461965183,0.08601552670605225
253,2,Florescent,ridge,full_mfcs,1.0,1.28,0.3488800461965183,0.08601552670605225
253,3,Florescent,ridge,full_ex,1.0,0.62,0.0860762374174369,0.15018199984980718
253,3,Florescent,ridge,full_1fcs,1.0,0.62,0.0860762374174369,0.15018199984980718
253,3,Florescent,ridge,full_mfcs,1.0,0.62,0.0860762374174369,0.15018199984980718
253,4,Florescent,ridge,full_ex,1.0,0.64,0.11812541676840686,0.07307412177615612
253,4,Florescent,ridge,full_1fcs,1.0,0.66,0.11812541676840686,0.07307412177615612
253,4,Florescent,ridge,full_mfcs,1.0,0.66,0.11812541676840686,0.07307412177615612
253,5,Florescent,ridge,full_ex,1.0,0.64,0.10310947472299424,0.07098086945989265
253,5,Florescent,ridge,full_1fcs,1.0,0.66,0.10310947472299424,0.07098086945989265
253,5,Florescent,ridge,full_mfcs,1.0,0.66,0.10310947472299424,0.07098086945989265
254,1,Florescent,ridge,full_ex,1.0,0.6,0.07409579648448199,0.0703573209336195
254,1,Florescent,ridge,full_1fcs,1.0,0.58,0.07409579648448199,0.0703573209336195
254,1,Florescent,ridge,full_mfcs,1.0,0.58,0.07409579648448199,0.0703573209336195
254,2,Florescent,ridge,full_ex,1.0,0.9,0.33642287995185327,0.054083342569410844
254,2,Florescent,ridge,full_1fcs,1.0,1.34,0.33642287995185327,0.054083342569410844
254,2,Florescent,ridge,full_mfcs,1.0,1.58,0.33642287995185327,0.054083342569410844
254,3,Florescent,ridge,full_ex,1.0,0.62,0.05412475964675571,0.0671899881664327
254,3,Florescent,ridge,full_1fcs,1.0,0.62,0.05412475964675571,0.0671899881664327
254,3,Florescent,ridge,full_mfcs,1.0,0.62,0.05412475964675571,0.0671899881664327
254,4,Florescent,ridge,full_ex,1.0,0.52,0.06065689472883191,0.046339389111716464
254,4,Florescent,ridge,full_1fcs,1.0,0.52,0.06065689472883191,0.046339389111716464
254,4,Florescent,ridge,full_mfcs,1.0,0.52,0.06065689472883191,0.046339389111716464
254,5,Florescent,ridge,full_ex,1.0,0.5,0.0558846262423741,0.06182524035015415
254,5,Florescent,ridge,full_1fcs,1.0,0.5,0.0558846262423741,0.06182524035015415
254,5,Florescent,ridge,full_mfcs,1.0,0.5,0.0558846262423741,0.06182524035015415
255,1,Florescent,ridge,full_ex,1.0,1.0,0.5892521180476131,0.11210525289126472
255,1,Florescent,ridge,full_1fcs,1.0,2.22,0.5892521180476131,0.11210525289126472
255,1,Florescent,ridge,full_mfcs,1.0,2.22,0.5892521180476131,0.11210525289126472
255,2,Florescent,ridge,full_ex,1.0,0.78,0.20501756489417727,0.1084431407782779
255,2,Florescent,ridge,full_1fcs,1.0,1.34,0.20501756489417727,0.1084431407782779
255,2,Florescent,ridge,full_mfcs,1.0,1.6600000000000001,0.20501756489417727,0.1084431407782779
255,3,Florescent,ridge,full_ex,1.0,0.68,0.10845556158606112,0.11036134916232085
255,3,Florescent,ridge,full_1fcs,1.0,0.68,0.10845556158606112,0.11036134916232085
255,3,Florescent,ridge,full_mfcs,1.0,0.68,0.10845556158606112,0.11036134916232085
255,4,Florescent,ridge,full_ex,1.0,0.68,0.10940839409236372,0.10896906471034748
255,4,Florescent,ridge,full_1fcs,1.0,0.68,0.10940839409236372,0.10896906471034748
255,4,Florescent,ridge,full_mfcs,1.0,0.68,0.10940839409236372,0.10896906471034748
255,5,Florescent,ridge,full_ex,1.0,0.68,0.10926195724331525,0.10768806882721715
255,5,Florescent,ridge,full_1fcs,1.0,0.68,0.10926195724331525,0.10768806882721715
255,5,Florescent,ridge,full_mfcs,1.0,0.68,0.10926195724331525,0.10768806882721715
256,1,Florescent,ridge,full_ex,1.0,1.18,0.5656522886789176,0.17769091708349052
256,1,Florescent,ridge,full_1fcs,1.0,1.78,0.5656522886789176,0.17769091708349052
256,1,Florescent,ridge,full_mfcs,1.0,1.78,0.5656522886789176,0.17769091708349052
256,2,Florescent,ridge,full_ex,1.0,0.96,0.23082316198521632,0.004409159122430756
256,2,Florescent,ridge,full_1fcs,1.0,1.2,0.23082316198521632,0.004409159122430756
256,2,Florescent,ridge,full_mfcs,1.0,1.2,0.23082316198521632,0.004409159122430756
256,3,Florescent,ridge,full_ex,1.0,0.66,0.00449369516849782,0.4153214291703209
256,3,Florescent,ridge,full_1fcs,1.0,0.66,0.00449369516849782,0.4153214291703209
256,3,Florescent,ridge,full_mfcs,1.0,0.66,0.00449369516849782,0.4153214291703209
256,4,Florescent,ridge,full_ex,1.0,0.88,0.20986920738864592,0.5784822133614829
256,4,Florescent,ridge,full_1fcs,1.0,0.88,0.20986920738864592,0.5784822133614829
256,4,Florescent,ridge,full_mfcs,1.0,0.88,0.20986920738864592,0.5784822133614829
256,5,Florescent,ridge,full_ex,1.0,1.0,0.3327249134853556,0.024816459873732932
256,5,Florescent,ridge,full_1fcs,1.0,1.0,0.3327249134853556,0.024816459873732932
256,5,Florescent,ridge,full_mfcs,1.0,1.0,0.3327249134853556,0.024816459873732932
257,1,Florescent,ridge,full_ex,1.0,0.6,0.2627320961138112,0.1523582151410239
257,1,Florescent,ridge,full_1fcs,1.0,1.08,0.2627320961138112,0.1523582151410239
257,1,Florescent,ridge,full_mfcs,1.0,1.08,0.2627320961138112,0.1523582151410239
257,2,Florescent,ridge,full_ex,1.0,0.58,0.20893408225254417,0.23285384783941557
257,2,Florescent,ridge,full_1fcs,1.0,0.98,0.20893408225254417,0.23285384783941557
257,2,Florescent,ridge,full_mfcs,1.0,1.72,0.20893408225254417,0.23285384783941557
257,3,Florescent,ridge,full_ex,1.0,0.6,0.2328492322560928,0.45053053169273816
257,3,Florescent,ridge,full_1fcs,1.0,0.62,0.2328492322560928,0.45053053169273816
257,3,Florescent,ridge,full_mfcs,1.0,0.64,0.2328492322560928,0.45053053169273816
257,4,Florescent,ridge,full_ex,1.0,0.68,0.34167937995691233,0.32765113428078246
257,4,Florescent,ridge,full_1fcs,1.0,0.74,0.34167937995691233,0.32765113428078246
257,4,Florescent,ridge,full_mfcs,1.0,0.74,0.34167937995691233,0.32765113428078246
257,5,Florescent,ridge,full_ex,1.0,0.7000000000000001,0.3370035988697315,0.16288473041199986
257,5,Florescent,ridge,full_1fcs,1.0,0.74,0.3370035988697315,0.16288473041199986
257,5,Florescent,ridge,full_mfcs,1.0,0.78,0.3370035988697315,0.16288473041199986
258,1,Florescent,ridge,full_ex,1.0,0.6,0.2407748098880063,0.2093419608745077
258,1,Florescent,ridge,full_1fcs,1.0,2.12,0.2407748098880063,0.2093419608745077
258,1,Florescent,ridge,full_mfcs,1.0,2.12,0.2407748098880063,0.2093419608745077
258,2,Florescent,ridge,full_ex,1.0,0.42,0.09849138677152297,0.17125139752035012
258,2,Florescent,ridge,full_1fcs,1.0,0.7000000000000001,0.09849138677152297,0.17125139752035012
258,2,Florescent,ridge,full_mfcs,1.0,1.52,0.09849138677152297,0.17125139752035012
258,3,Florescent,ridge,full_ex,1.0,0.48,0.17124113298908297,0.16389163760015005
258,3,Florescent,ridge,full_1fcs,1.0,0.5,0.17124113298908297,0.16389163760015005
258,3,Florescent,ridge,full_mfcs,1.0,1.0,0.17124113298908297,0.16389163760015005
258,4,Florescent,ridge,full_ex,1.0,0.5,0.16756664451824116,0.20954992720237559
258,4,Florescent,ridge,full_1fcs,1.0,0.62,0.16756664451824116,0.20954992720237559
258,4,Florescent,ridge,full_mfcs,1.0,0.9,0.16756664451824116,0.20954992720237559
258,5,Florescent,ridge,full_ex,1.0,0.5,0.18156041393464747,0.095335298273076
258,5,Florescent,ridge,full_1fcs,1.0,0.72,0.18156041393464747,0.095335298273076
258,5,Florescent,ridge,full_mfcs,1.0,1.28,0.18156041393464747,0.095335298273076
259,1,Florescent,ridge,full_ex,1.0,1.08,0.2327590894109849,0.1767091384780246
259,1,Florescent,ridge,full_1fcs,1.0,1.28,0.2327590894109849,0.1767091384780246
259,1,Florescent,ridge,full_mfcs,1.0,1.28,0.2327590894109849,0.1767091384780246
259,2,Florescent,ridge,full_ex,1.0,1.18,0.3823154192006254,0.18530819160246303
259,2,Florescent,ridge,full_1fcs,1.0,1.58,0.3823154192006254,0.18530819160246303
259,2,Florescent,ridge,full_mfcs,1.0,1.58,0.3823154192006254,0.18530819160246303
259,3,Florescent,ridge,full_ex,1.0,1.0,0.18535636721870186,0.1812451891415196
259,3,Florescent,ridge,full_1fcs,1.0,1.1400000000000001,0.18535636721870186,0.1812451891415196
259,3,Florescent,ridge,full_mfcs,1.0,1.1400000000000001,0.18535636721870186,0.1812451891415196
259,4,Florescent,ridge,full_ex,1.0,1.0,0.1833010295442785,0.18690616735821441
259,4,Florescent,ridge,full_1fcs,1.0,1.08,0.1833010295442785,0.18690616735821441
259,4,Florescent,ridge,full_mfcs,1.0,1.08,0.1833010295442785,0.18690616735821441
259,5,Florescent,ridge,full_ex,1.0,1.0,0.18450264417898404,0.1796878015504702
259,5,Florescent,ridge,full_1fcs,1.0,1.06,0.18450264417898404,0.1796878015504702
259,5,Florescent,ridge,full_mfcs,1.0,1.06,0.18450264417898404,0.1796878015504702
260,1,Florescent,ridge,full_ex,1.0,0.96,0.4578308777885804,0.1742492463718729
260,1,Florescent,ridge,full_1fcs,1.0,0.76,0.4578308777885804,0.1742492463718729
260,1,Florescent,ridge,full_mfcs,1.0,0.76,0.4578308777885804,0.1742492463718729
260,2,Florescent,ridge,full_ex,1.0,0.58,0.14492357934651545,0.0873639927161188
260,2,Florescent,ridge,full_1fcs,1.0,0.74,0.14492357934651545,0.0873639927161188
260,2,Florescent,ridge,full_mfcs,1.0,1.6600000000000001,0.14492357934651545,0.0873639927161188
260,3,Florescent,ridge,full_ex,1.0,0.5,0.08738463174038921,0.08863526534782337
260,3,Florescent,ridge,full_1fcs,1.0,0.5,0.08738463174038921,0.08863526534782337
260,3,Florescent,ridge,full_mfcs,1.0,0.96,0.08738463174038921,0.08863526534782337
260,4,Florescent,ridge,full_ex,1.0,0.52,0.08800983641406569,0.13386429490113477
260,4,Florescent,ridge,full_1fcs,1.0,0.52,0.08800983641406569,0.13386429490113477
260,4,Florescent,ridge,full_mfcs,1.0,0.96,0.08800983641406569,0.13386429490113477
260,5,Florescent,ridge,full_ex,1.0,0.54,0.10329282859070509,0.043195019371683775
260,5,Florescent,ridge,full_1fcs,1.0,0.54,0.10329282859070509,0.043195019371683775
260,5,Florescent,ridge,full_mfcs,1.0,0.98,0.10329282859070509,0.043195019371683775
261,1,Florescent,ridge,full_ex,1.0,0.7000000000000001,0.21015335884718814,0.24320683274092722
261,1,Florescent,ridge,full_1fcs,1.0,1.34,0.21015335884718814,0.24320683274092722
261,1,Florescent,ridge,full_mfcs,1.0,1.34,0.21015335884718814,0.24320683274092722
261,2,Florescent,ridge,full_ex,1.0,0.6,0.058452369394317326,0.12086276548145883
261,2,Florescent,ridge,full_1fcs,1.0,1.0,0.058452369394317326,0.12086276548145883
261,2,Florescent,ridge,full_mfcs,1.0,1.0,0.058452369394317326,0.12086276548145883
261,3,Florescent,ridge,full_ex,1.0,0.66,0.12084222659533149,0.13867082931274066
261,3,Florescent,ridge,full_1fcs,1.0,0.9400000000000001,0.12084222659533149,0.13867082931274066
261,3,Florescent,ridge,full_mfcs,1.0,0.9400000000000001,0.12084222659533149,0.13867082931274066
261,4,Florescent,ridge,full_ex,1.0,0.66,0.1297550608910182,0.14868713494008767
261,4,Florescent,ridge,full_1fcs,1.0,0.9,0.1297550608910182,0.14868713494008767
261,4,Florescent,ridge,full_mfcs,1.0,0.9,0.1297550608910182,0.14868713494008767
261,5,Florescent,ridge,full_ex,1.0,0.66,0.13606505981836578,0.14152297094111319
261,5,Florescent,ridge,full_1fcs,1.0,0.9,0.13606505981836578,0.14152297094111319
261,5,Florescent,ridge,full_mfcs,1.0,0.9,0.13606505981836578,0.14152297094111319
262,1,Florescent,ridge,full_ex,1.0,0.8,0.19925905597298,0.07515837200366329
262,1,Florescent,ridge,full_1fcs,1.0,0.84,0.19925905597298,0.07515837200366329
262,1,Florescent,ridge,full_mfcs,1.0,0.84,0.19925905597298,0.07515837200366329
262,2,Florescent,ridge,full_ex,1.0,0.9,0.34545563471038065,0.08712372442980892
262,2,Florescent,ridge,full_1fcs,1.0,1.02,0.34545563471038065,0.08712372442980892
262,2,Florescent,ridge,full_mfcs,1.0,1.32,0.34545563471038065,0.08712372442980892
262,3,Florescent,ridge,full_ex,1.0,0.62,0.0871615284938521,0.05852197028237648
262,3,Florescent,ridge,full_1fcs,1.0,0.62,0.0871615284938521,0.05852197028237648
262,3,Florescent,ridge,full_mfcs,1.0,0.62,0.0871615284938521,0.05852197028237648
262,4,Florescent,ridge,full_ex,1.0,0.6,0.07284279723762209,0.09163105990894617
262,4,Florescent,ridge,full_1fcs,1.0,0.58,0.07284279723762209,0.09163105990894617
262,4,Florescent,ridge,full_mfcs,1.0,0.58,0.07284279723762209,0.09163105990894617
262,5,Florescent,ridge,full_ex,1.0,0.62,0.07910524593658282,0.034146510481757576
262,5,Florescent,ridge,full_1fcs,1.0,0.58,0.07910524593658282,0.034146510481757576
262,5,Florescent,ridge,full_mfcs,1.0,0.62,0.07910524593658282,0.034146510481757576
263,1,Florescent,ridge,full_ex,1.0,0.42,0.1381900131362662,0.07563103197113395
263,1,Florescent,ridge,full_1fcs,1.0,0.58,0.1381900131362662,0.07563103197113395
263,1,Florescent,ridge,full_mfcs,1.0,0.58,0.1381900131362662,0.07563103197113395
263,2,Florescent,ridge,full_ex,1.0,0.4,0.1163542246286299,0.16857138931811838
263,2,Florescent,ridge,full_1fcs,1.0,0.88,0.1163542246286299,0.16857138931811838
263,2,Florescent,ridge,full_mfcs,1.0,1.48,0.1163542246286299,0.16857138931811838
263,3,Florescent,ridge,full_ex,1.0,0.46,0.16855439390108573,0.1072613946492894
263,3,Florescent,ridge,full_1fcs,1.0,0.46,0.16855439390108573,0.1072613946492894
263,3,Florescent,ridge,full_mfcs,1.0,0.46,0.16855439390108573,0.1072613946492894
263,4,Florescent,ridge,full_ex,1.0,0.44,0.13791288243183591,0.10957457098331452
263,4,Florescent,ridge,full_1fcs,1.0,0.44,0.13791288243183591,0.10957457098331452
263,4,Florescent,ridge,full_mfcs,1.0,0.44,0.13791288243183591,0.10957457098331452
263,5,Florescent,ridge,full_ex,1.0,0.44,0.12846780366355515,0.08350831939688844
263,5,Florescent,ridge,full_1fcs,1.0,0.44,0.12846780366355515,0.08350831939688844
263,5,Florescent,ridge,full_mfcs,1.0,0.44,0.12846780366355515,0.08350831939688844
264,1,Florescent,ridge,full_ex,1.0,0.76,0.22598845747277693,0.0788319509314957
264,1,Florescent,ridge,full_1fcs,1.0,1.2,0.22598845747277693,0.0788319509314957
264,1,Florescent,ridge,full_mfcs,1.0,1.2,0.22598845747277693,0.0788319509314957
264,2,Florescent,ridge,full_ex,1.0,0.88,0.0930892355456589,0.12033662928194798
264,2,Florescent,ridge,full_1fcs,1.0,0.88,0.0930892355456589,0.12033662928194798
264,2,Florescent,ridge,full_mfcs,1.0,0.88,0.0930892355456589,0.12033662928194798
264,3,Florescent,ridge,full_ex,1.0,0.76,0.12032674846420806,0.11632257873436559
264,3,Florescent,ridge,full_1fcs,1.0,0.76,0.12032674846420806,0.11632257873436559
264,3,Florescent,ridge,full_mfcs,1.0,0.76,0.12032674846420806,0.11632257873436559
264,4,Florescent,ridge,full_ex,1.0,0.72,0.1183250266752467,0.12876166416397852
264,4,Florescent,ridge,full_1fcs,1.0,0.72,0.1183250266752467,0.12876166416397852
264,4,Florescent,ridge,full_mfcs,1.0,0.72,0.1183250266752467,0.12876166416397852
264,5,Florescent,ridge,full_ex,1.0,0.7000000000000001,0.1218034852189204,0.08794102962564009
264,5,Florescent,ridge,full_1fcs,1.0,0.7000000000000001,0.1218034852189204,0.08794102962564009
264,5,Florescent,ridge,full_mfcs,1.0,0.7000000000000001,0.1218034852189204,0.08794102962564009
265,1,Florescent,ridge,full_ex,1.0,0.34,0.14608873021274493,0.17533481354156344
265,1,Florescent,ridge,full_1fcs,1.0,0.5,0.14608873021274493,0.17533481354156344
265,1,Florescent,ridge,full_mfcs,1.0,0.5,0.14608873021274493,0.17533481354156344
265,2,Florescent,ridge,full_ex,1.0,0.36,0.17684154505294614,0.19026636295949215
265,2,Florescent,ridge,full_1fcs,1.0,0.92,0.17684154505294614,0.19026636295949215
265,2,Florescent,ridge,full_mfcs,1.0,1.34,0.17684154505294614,0.19026636295949215
265,3,Florescent,ridge,full_ex,1.0,0.36,0.19026177109765144,0.18061017792455236
265,3,Florescent,ridge,full_1fcs,1.0,0.6,0.19026177109765144,0.18061017792455236
265,3,Florescent,ridge,full_mfcs,1.0,1.22,0.19026177109765144,0.18061017792455236
265,4,Florescent,ridge,full_ex,1.0,0.36,0.18543679996682244,0.18086040985991933
265,4,Florescent,ridge,full_1fcs,1.0,0.8,0.18543679996682244,0.18086040985991933
265,4,Florescent,ridge,full_mfcs,1.0,1.04,0.18543679996682244,0.18086040985991933
265,5,Florescent,ridge,full_ex,1.0,0.36,0.18391151056134658,0.15558643865183386
265,5,Florescent,ridge,full_1fcs,1.0,0.9400000000000001,0.18391151056134658,0.15558643865183386
265,5,Florescent,ridge,full_mfcs,1.0,1.26,0.18391151056134658,0.15558643865183386
266,1,Florescent,ridge,full_ex,1.0,0.64,0.12551321666066073,0.14028615606481293
266,1,Florescent,ridge,full_1fcs,1.0,0.6,0.12551321666066073,0.14028615606481293
266,1,Florescent,ridge,full_mfcs,1.0,0.6,0.12551321666066073,0.14028615606481293
266,2,Florescent,ridge,full_ex,1.0,0.9,0.4186035839067994,0.0732842092579508
266,2,Florescent,ridge,full_1fcs,1.0,0.8200000000000001,0.4186035839067994,0.0732842092579508
266,2,Florescent,ridge,full_mfcs,1.0,1.32,0.4186035839067994,0.0732842092579508
266,3,Florescent,ridge,full_ex,1.0,0.62,0.07336160552767328,0.05603588098666219
266,3,Florescent,ridge,full_1fcs,1.0,0.7000000000000001,0.07336160552767328,0.05603588098666219
266,3,Florescent,ridge,full_mfcs,1.0,0.78,0.07336160552767328,0.05603588098666219
266,4,Florescent,ridge,full_ex,1.0,0.6,0.06469971416702383,0.07955013101636704
266,4,Florescent,ridge,full_1fcs,1.0,0.6,0.06469971416702383,0.07955013101636704
266,4,Florescent,ridge,full_mfcs,1.0,0.6,0.06469971416702383,0.07955013101636704
266,5,Florescent,ridge,full_ex,1.0,0.62,0.06964948323582815,0.0
266,5,Florescent,ridge,full_1fcs,1.0,0.62,0.06964948323582815,0.0
